carat,depth,table,x,y,z,price,cut,color,clarity
1.5,62.9,58.0,7.31,7.21,4.57,10332.0,Premium,I,IF
0.59,58.7,57.0,5.53,5.47,3.23,1550.0,Premium,E,SI1
1.08,62.7,57.0,6.52,6.56,4.1,6539.0,Ideal,D,SI1
0.31,61.8,54.0,4.41,4.36,2.71,872.0,Ideal,E,VS2
0.3,63.4,54.0,4.29,4.23,2.7,450.0,Very Good,J,SI1
0.32,62.4,53.0,4.39,4.41,2.74,1018.0,Ideal,E,IF
0.31,62.4,56.0,4.35,4.37,2.72,801.0,Ideal,E,VVS1
0.37,61.5,55.0,4.7,4.66,2.88,999.0,Premium,E,VS1
1.01,61.5,57.0,6.43,6.45,3.96,4783.0,Ideal,G,SI2
0.9,62.3,59.0,6.12,6.17,3.83,4592.0,Very Good,H,VS1
0.7,62.3,58.0,5.58,5.65,3.5,2273.0,Very Good,I,VS2
1.02,61.7,58.0,6.47,6.5,4.0,6479.0,Very Good,F,VS2
1.12,62.4,55.0,6.63,6.68,4.15,4538.0,Very Good,H,SI2
0.31,63.1,57.0,4.3,4.35,2.73,544.0,Good,E,SI1
0.56,60.3,59.0,5.3,5.34,3.21,957.0,Very Good,J,SI1
0.31,61.7,54.0,4.36,4.39,2.7,789.0,Ideal,G,VVS1
0.33,62.8,55.0,4.45,4.41,2.78,780.0,Ideal,D,SI1
0.43,61.2,58.0,4.87,4.83,2.97,1064.0,Premium,D,SI1
1.26,61.0,56.0,6.99,6.95,4.25,5998.0,Ideal,H,SI2
0.35,61.4,59.0,4.56,4.53,2.79,906.0,Premium,F,VS2
0.55,62.1,55.0,5.26,5.21,3.25,1668.0,Ideal,E,SI1
0.92,62.4,57.0,6.22,6.18,3.87,3555.0,Premium,G,SI2
0.34,60.6,60.0,4.53,4.48,2.73,650.0,Premium,D,SI2
1.23,62.2,58.0,6.78,6.74,4.27,5786.0,Premium,G,VS1
1.25,61.6,57.0,6.9,6.94,4.26,8851.0,Very Good,E,VS2
1.71,58.1,62.0,8.02,7.84,4.61,11161.0,Premium,H,VS1
0.52,61.4,56.0,5.2,5.23,3.2,1408.0,Ideal,H,VS1
0.73,61.6,55.0,5.8,5.83,3.58,3535.0,Ideal,E,VVS2
0.7,62.4,56.0,5.66,5.69,3.54,2276.0,Ideal,G,SI1
1.2,61.1,56.0,6.92,6.87,4.21,6968.0,Ideal,H,SI1
0.28,63.2,56.0,4.17,4.21,2.65,669.0,Very Good,E,VVS2
1.06,62.5,58.0,6.54,6.41,4.05,4719.0,Premium,F,SI2
0.54,61.6,57.0,5.22,5.27,3.23,2361.0,Ideal,G,IF
0.56,61.1,56.0,5.32,5.34,3.26,1408.0,Very Good,G,SI1
0.52,61.4,56.0,5.27,5.18,3.2,1235.0,Premium,G,SI2
1.01,63.3,55.0,6.32,6.39,4.02,5731.0,Good,F,VS2
0.91,63.7,58.0,6.1,6.17,3.91,3993.0,Good,F,SI1
1.21,60.3,60.0,6.89,6.93,4.17,6279.0,Ideal,I,VS1
1.08,61.9,58.0,6.54,6.57,4.06,8481.0,Ideal,D,VS2
0.52,59.5,59.0,5.31,5.24,3.14,1338.0,Premium,F,SI1
1.28,62.5,62.0,6.89,6.84,4.3,5161.0,Premium,H,SI2
0.3,61.7,58.0,4.32,4.27,2.65,608.0,Premium,I,VS1
0.43,62.0,57.0,4.84,4.87,3.01,1245.0,Ideal,E,VVS2
0.31,62.3,57.0,4.32,4.35,2.7,936.0,Ideal,E,VVS1
0.35,60.7,57.0,4.59,4.61,2.79,959.0,Ideal,G,IF
1.28,60.8,57.0,7.02,7.05,4.28,11372.0,Ideal,G,IF
0.3,61.7,57.0,4.31,4.28,2.65,911.0,Ideal,E,VS1
1.36,61.7,59.0,7.09,7.2,4.41,7288.0,Very Good,E,SI2
0.59,62.3,55.0,5.37,5.39,3.35,1431.0,Ideal,G,SI1
1.0,62.0,59.0,6.42,6.35,3.96,7056.0,Premium,F,VS1
0.46,61.6,57.0,4.95,4.98,3.06,1637.0,Ideal,D,VS1
1.51,61.4,60.0,7.37,7.33,4.51,8073.0,Very Good,I,SI1
0.52,61.2,56.0,5.16,5.2,3.17,1586.0,Ideal,G,VS2
0.4,60.3,59.0,4.76,4.8,2.88,877.0,Premium,G,VS1
1.01,64.6,60.0,6.34,6.22,4.06,6353.0,Fair,G,VS1
0.52,61.5,56.0,5.16,5.18,3.18,1760.0,Ideal,E,VS2
1.51,64.6,58.0,7.19,7.15,4.63,8287.0,Fair,I,VS2
0.7,62.0,56.0,5.71,5.74,3.55,2061.0,Ideal,E,SI2
1.0,63.4,59.0,6.27,6.24,4.0,8359.0,Good,E,VVS1
0.66,61.6,55.0,5.63,5.66,3.48,1936.0,Ideal,H,SI1
0.3,60.5,60.0,4.31,4.29,2.6,844.0,Premium,F,VS1
0.31,63.1,54.0,4.31,4.34,2.73,544.0,Good,E,SI1
0.34,60.2,60.0,4.56,4.51,2.73,689.0,Premium,H,VS2
0.34,62.3,56.0,4.45,4.48,2.78,1014.0,Ideal,E,VVS1
1.04,60.1,59.0,6.56,6.59,3.95,6589.0,Premium,G,VS2
0.7,61.4,57.0,5.71,5.75,3.52,2656.0,Ideal,E,SI1
0.96,61.1,56.0,6.34,6.39,3.89,6807.0,Ideal,G,VS1
1.2,60.1,56.0,6.9,6.84,4.13,5578.0,Ideal,I,SI1
0.26,61.46,58.0,4.08,4.04,2.57,600.0,Very Good,H,VVS2
1.21,60.3,58.0,6.95,6.91,4.18,10137.0,Premium,E,VS1
0.54,60.3,56.0,5.33,5.28,3.2,1944.0,Ideal,H,VVS1
0.33,61.9,56.0,4.43,4.47,2.75,925.0,Ideal,G,IF
1.01,61.0,58.0,6.53,6.49,3.97,4808.0,Premium,G,SI1
0.31,63.1,58.0,4.34,4.31,2.73,628.0,Very Good,H,VS2
0.3,61.5,56.0,4.31,4.34,2.66,789.0,Ideal,H,IF
1.25,61.48,58.0,6.86,6.89,4.26,7423.0,Ideal,H,SI1
0.32,61.3,55.0,4.44,4.47,2.73,491.0,Ideal,F,SI1
1.23,61.2,56.0,6.92,6.98,4.25,9119.0,Ideal,G,VS1
1.38,60.2,59.0,7.29,7.19,4.36,6175.0,Premium,J,VS2
1.2,62.6,61.0,6.76,6.68,4.21,5645.0,Premium,I,VS2
1.09,61.2,57.0,6.62,6.66,4.06,8295.0,Ideal,G,VVS2
1.18,61.3,55.0,6.86,6.81,4.19,10308.0,Ideal,G,VVS2
0.74,59.2,60.0,5.96,5.9,3.51,2383.0,Premium,F,SI2
0.7,59.4,61.0,5.79,5.83,3.45,3063.0,Good,E,VS1
0.91,62.5,56.0,6.21,6.15,3.86,3822.0,Premium,F,SI2
0.7,63.0,59.0,5.64,5.6,3.54,2150.0,Premium,G,SI1
0.31,62.5,57.0,4.4,4.3,2.72,1046.0,Premium,G,VVS1
0.31,62.1,56.0,4.32,4.35,2.69,680.0,Ideal,F,VS1
0.71,61.3,57.0,5.71,5.78,3.52,2610.0,Ideal,D,SI2
0.31,61.0,58.0,4.39,4.33,2.66,732.0,Premium,I,VVS1
0.77,59.5,58.0,5.96,5.94,3.54,3211.0,Premium,F,VS1
0.73,62.8,57.0,5.75,5.78,3.62,3327.0,Ideal,E,VS1
0.71,61.6,59.0,5.65,5.72,3.5,3464.0,Very Good,E,VS1
0.72,62.2,59.0,5.72,5.79,3.58,2401.0,Very Good,E,SI2
1.01,62.7,57.0,6.32,6.38,3.98,5174.0,Very Good,F,SI1
1.52,62.6,60.0,7.3,7.33,4.58,8703.0,Very Good,I,SI1
1.21,61.1,60.0,6.86,6.91,4.21,4991.0,Very Good,H,SI2
0.41,63.8,56.0,4.74,4.69,3.01,876.0,Good,H,SI1
0.61,62.3,55.0,5.46,5.49,3.41,2366.0,Ideal,F,VS1
0.4,63.5,56.0,4.7,4.69,2.98,756.0,Very Good,J,VS1
1.6,59.4,59.0,7.55,7.6,4.5,8184.0,Premium,H,SI2
1.01,59.3,62.0,6.48,6.44,3.83,6533.0,Premium,F,VS2
0.5,62.2,56.0,5.12,5.1,3.18,2070.0,Ideal,G,VVS1
0.51,63.9,56.0,5.1,5.07,3.25,1443.0,Good,G,VS2
1.5,62.3,62.0,7.16,7.23,4.48,8415.0,Very Good,J,VVS1
0.42,60.9,57.0,4.88,4.84,2.96,1103.0,Ideal,F,VS1
0.32,61.3,56.0,4.4,4.44,2.71,702.0,Ideal,F,VS1
0.57,59.9,60.0,5.36,5.43,3.23,1235.0,Very Good,J,SI2
1.09,61.2,56.0,6.62,6.67,4.07,7443.0,Ideal,E,VS2
1.22,61.4,57.0,6.89,6.85,4.22,6947.0,Ideal,H,VS2
1.02,61.1,59.0,6.41,6.45,3.93,4459.0,Premium,F,SI2
1.56,61.1,59.0,7.52,7.49,4.58,8476.0,Premium,J,VS1
0.31,61.8,59.0,4.33,4.36,2.69,830.0,Very Good,F,VVS1
0.3,62.8,58.0,4.25,4.28,2.68,605.0,Very Good,F,VS2
1.02,62.2,54.7,6.44,6.47,4.01,5840.0,Ideal,E,SI1
0.79,62.4,56.0,5.87,5.92,3.68,2482.0,Very Good,G,SI2
0.63,61.5,56.0,5.5,5.53,3.39,2503.0,Ideal,E,VS1
1.01,62.5,60.0,6.39,6.34,3.98,4327.0,Premium,G,SI2
1.0,62.8,61.0,6.37,6.25,3.96,4022.0,Premium,F,SI1
0.59,60.4,61.2,5.38,5.43,3.26,1910.0,Good,G,VS1
0.9,61.5,61.0,6.1,6.06,3.74,3507.0,Premium,F,SI2
0.41,61.4,55.0,4.83,4.78,2.95,1107.0,Ideal,F,VS2
1.08,63.2,57.0,6.5,6.54,4.12,4241.0,Good,G,SI2
0.3,62.2,58.0,4.28,4.31,2.67,605.0,Premium,F,VS2
0.32,62.0,57.0,4.41,4.37,2.72,672.0,Ideal,G,VS2
0.35,61.7,56.0,4.53,4.55,2.8,798.0,Ideal,H,VVS1
0.46,62.4,54.4,4.93,4.98,3.09,1306.0,Ideal,G,VVS2
0.41,62.4,58.0,4.7,4.76,2.95,1115.0,Premium,F,VVS2
1.41,59.1,57.0,7.41,7.34,4.36,7106.0,Premium,H,SI2
1.53,59.9,58.0,7.54,7.41,4.48,8739.0,Premium,D,SI2
0.3,60.8,60.0,4.31,4.27,2.61,1013.0,Premium,E,VVS2
0.7,64.4,56.0,5.64,5.57,3.61,2657.0,Fair,G,VS2
0.56,62.7,57.0,5.27,5.23,3.29,1698.0,Ideal,E,SI1
1.32,62.120000000000005,58.0,7.09,7.01,4.32,5958.0,Premium,H,VS1
1.06,61.4,57.0,6.57,6.52,4.02,4405.0,Ideal,I,VS2
0.3,62.2,54.0,4.33,4.29,2.68,819.0,Ideal,G,VVS2
0.71,62.0,55.0,5.72,5.76,3.56,2420.0,Very Good,E,SI1
1.22,62.1,56.0,6.87,6.81,4.25,6388.0,Ideal,H,SI1
1.31,62.2,59.0,6.91,6.98,4.32,11108.0,Very Good,G,VVS2
1.04,60.9,59.0,6.58,6.62,4.02,4486.0,Very Good,E,SI2
1.0,64.1,60.0,6.3,6.22,4.01,4732.0,Fair,H,VS1
0.63,61.9,58.0,5.48,5.51,3.4,2320.0,Ideal,G,VS2
0.31,63.0,58.0,4.34,4.36,2.74,408.0,Very Good,F,SI2
0.51,61.9,60.0,5.15,5.12,3.18,1642.0,Premium,D,SI1
0.34,61.4,55.0,4.51,4.54,2.78,616.0,Ideal,G,VS2
0.91,62.2,59.0,6.19,6.15,3.84,3975.0,Premium,G,SI1
0.31,62.419999999999995,55.0,4.31,4.34,2.7,462.0,Very Good,G,SI1
1.03,61.7,56.0,6.45,6.56,4.0,7708.0,Ideal,G,VVS1
1.51,58.4,60.0,7.58,7.53,4.41,7314.0,Premium,J,SI1
1.51,60.9,56.0,7.38,7.26,4.46,4404.0,Premium,H,I1
0.33,60.6,58.0,4.47,4.44,2.7,594.0,Premium,I,VS2
1.74,62.1,59.0,7.69,7.63,4.76,7932.0,Premium,H,SI1
0.62,59.8,58.0,5.55,5.59,3.33,2041.0,Very Good,F,VS2
0.7,62.4,55.0,5.69,5.64,3.54,2407.0,Ideal,E,SI1
0.4,61.2,56.0,4.75,4.79,2.92,1123.0,Ideal,G,VVS1
0.51,62.18000000000001,57.0,5.18,5.13,3.17,1974.0,Ideal,G,VVS2
1.29,61.1,62.0,7.0,6.94,4.26,4291.0,Premium,I,SI2
1.2,63.2,59.0,6.77,6.74,4.27,5665.0,Very Good,G,SI1
0.33,60.4,59.0,4.47,4.43,2.69,743.0,Premium,E,SI1
0.73,61.7,54.0,5.82,5.76,3.57,3463.0,Ideal,F,VVS2
1.2,61.8,56.0,6.82,6.77,4.23,8596.0,Ideal,G,VS1
1.12,60.9,63.0,6.65,6.59,4.03,3864.0,Very Good,E,SI2
1.01,60.2,59.0,6.55,6.48,3.92,5864.0,Premium,G,VS2
0.34,62.8,58.0,4.43,4.45,2.79,745.0,Very Good,E,VS2
1.3,62.2,59.0,6.91,6.97,4.32,6806.0,Premium,I,VS1
0.33,62.04,55.0,4.4,4.44,2.75,752.0,Ideal,H,VVS1
0.61,62.4,58.0,5.38,5.42,3.37,3036.0,Ideal,D,VVS2
1.35,60.0,57.0,7.19,7.15,4.3,5670.0,Ideal,H,SI2
1.0,62.4,57.0,6.37,6.42,3.99,5798.0,Ideal,F,SI2
0.38,62.0,54.8,4.64,4.67,2.89,755.0,Very Good,G,SI1
0.51,61.0,56.0,5.16,5.2,3.16,1098.0,Ideal,E,SI2
1.51,62.3,56.0,7.31,7.37,4.57,9391.0,Ideal,G,SI2
0.9,62.8,57.0,6.07,6.16,3.84,3398.0,Good,I,VS1
0.31,62.7,58.0,4.33,4.31,2.71,698.0,Premium,E,SI1
0.4,60.8,55.0,4.82,4.79,2.92,1125.0,Ideal,H,VVS2
0.33,62.3,57.0,4.43,4.37,2.74,928.0,Ideal,E,VS2
0.43,62.8,58.0,4.8,4.82,3.02,850.0,Very Good,I,VVS2
0.72,60.6,57.0,5.79,5.86,3.53,2114.0,Very Good,G,SI2
0.59,61.6,57.0,5.41,5.44,3.34,1743.0,Ideal,D,SI1
0.3,63.0,56.0,4.24,4.27,2.68,684.0,Very Good,H,VVS1
0.31,61.8,56.0,4.37,4.4,2.71,687.0,Ideal,G,VVS2
0.4,59.7,58.0,4.78,4.8,2.86,982.0,Premium,G,VVS2
0.73,60.2,55.0,5.85,5.9,3.54,3389.0,Ideal,G,VS2
0.7,61.9,59.0,5.69,5.71,3.53,2401.0,Premium,F,SI1
0.54,60.4,57.0,5.33,5.27,3.2,1340.0,Ideal,E,SI2
0.9,62.5,57.0,6.12,6.14,3.83,4600.0,Very Good,G,VS2
1.16,62.0,57.0,6.73,6.7,4.16,10082.0,Ideal,G,IF
1.67,59.4,61.0,7.73,7.78,4.61,11146.0,Very Good,H,SI1
0.32,61.6,56.0,4.41,4.39,2.71,936.0,Ideal,H,VVS1
0.56,61.4,57.0,5.36,5.32,3.28,2066.0,Ideal,D,VS2
0.54,61.8,56.0,5.23,5.25,3.24,1985.0,Ideal,G,VVS2
1.1,61.9,55.0,6.61,6.67,4.11,6776.0,Very Good,E,VS2
1.01,63.7,57.0,6.4,6.35,4.06,4989.0,Good,F,SI1
0.3,63.7,56.0,4.2,4.22,2.68,421.0,Good,H,SI1
0.9,62.1,56.0,6.25,6.19,3.86,3804.0,Ideal,E,SI2
1.25,62.7,59.0,6.82,6.86,4.29,7328.0,Premium,H,VS1
0.55,60.7,57.0,5.3,5.27,3.21,1415.0,Premium,F,SI1
0.4,63.8,56.0,4.74,4.7,3.01,882.0,Good,E,SI1
0.3,62.6,54.0,4.3,4.33,2.7,826.0,Ideal,G,IF
0.31,62.2,59.0,4.34,4.38,2.71,489.0,Very Good,H,VS2
0.31,59.7,60.0,4.39,4.42,2.63,625.0,Premium,F,VS2
1.04,61.1,59.0,6.56,6.54,4.0,7175.0,Premium,E,VS2
0.6,61.2,56.0,5.43,5.47,3.33,2147.0,Ideal,G,VS1
0.91,60.7,57.0,6.26,6.23,3.79,3296.0,Ideal,J,VS1
0.31,60.2,58.0,4.37,4.4,2.64,789.0,Ideal,G,VVS1
1.21,62.3,58.0,6.77,6.84,4.24,7094.0,Premium,H,VS1
0.53,61.5,56.0,5.23,5.18,3.2,1801.0,Ideal,E,VS2
0.5,62.4,58.0,5.06,5.01,3.14,1155.0,Premium,E,SI1
0.57,61.7,56.0,5.33,5.37,3.3,1364.0,Ideal,G,SI1
0.39,63.4,57.0,4.67,4.63,2.95,1009.0,Very Good,G,VS2
0.64,61.8,59.0,5.51,5.53,3.41,3541.0,Very Good,E,VVS2
0.5,61.6,56.0,5.1,5.13,3.15,1747.0,Ideal,I,VVS1
0.54,62.2,56.0,5.19,5.23,3.24,1637.0,Ideal,G,VS1
0.64,61.5,56.0,5.57,5.59,3.43,4281.0,Ideal,D,VVS1
0.35,61.8,56.0,4.53,4.5,2.79,967.0,Ideal,E,VVS1
1.7,61.7,56.0,7.66,7.57,4.7,7140.0,Premium,I,SI2
1.0,64.2,57.0,6.25,6.27,4.02,3906.0,Good,G,SI2
0.6,60.0,57.0,5.52,5.48,3.3,1698.0,Premium,E,SI1
0.9,62.0,62.0,6.11,6.21,3.82,4144.0,Very Good,E,SI1
0.7,62.9,56.0,5.7,5.65,3.57,2375.0,Ideal,G,VS2
0.42,62.1,55.0,4.81,4.79,2.98,1389.0,Ideal,D,VVS2
0.26,62.2,55.0,4.09,4.13,2.55,605.0,Ideal,G,IF
0.4,63.6,57.0,4.7,4.67,2.98,945.0,Good,F,SI1
0.54,62.4,55.0,5.23,5.19,3.25,1814.0,Premium,F,VS2
0.5,62.0,56.0,5.07,5.11,3.15,1581.0,Ideal,F,VS2
0.44,62.3,55.0,4.84,4.88,3.03,1235.0,Ideal,D,VS1
1.16,60.7,56.0,6.77,6.83,4.13,9023.0,Very Good,G,VVS1
0.55,62.3,56.0,5.24,5.29,3.28,1551.0,Very Good,G,VS2
0.5,62.2,59.0,5.04,5.09,3.15,1624.0,Premium,G,VS1
1.15,62.9,56.0,6.65,6.68,4.19,6929.0,Very Good,E,VS2
0.3,62.1,58.0,4.27,4.3,2.66,670.0,Ideal,E,VS1
0.31,61.2,58.0,4.38,4.34,2.67,651.0,Premium,E,SI1
0.36,61.4,57.0,4.56,4.59,2.81,631.0,Ideal,E,SI1
0.84,61.8,57.0,6.04,6.07,3.74,3596.0,Very Good,G,VS2
1.1,61.3,54.0,6.69,6.65,4.09,6535.0,Ideal,G,VS1
1.0,63.3,61.0,6.29,6.31,3.99,4712.0,Good,F,SI1
0.3,61.6,56.0,4.31,4.32,2.66,838.0,Ideal,E,VVS1
0.3,62.9,55.0,4.31,4.34,2.72,610.0,Very Good,D,VS2
0.7,60.6,60.0,5.67,5.7,3.45,3536.0,Very Good,F,VVS1
0.71,62.7,57.0,5.71,5.64,3.56,2231.0,Premium,H,SI2
0.36,61.5,55.0,4.59,4.62,2.83,828.0,Ideal,F,VVS2
0.31,62.7,58.0,4.31,4.33,2.71,680.0,Premium,E,VS2
0.27,60.2,57.0,4.19,4.21,2.53,470.0,Ideal,D,VS2
1.02,60.9,56.0,6.44,6.5,3.94,9205.0,Very Good,F,VVS2
0.27,61.5,58.0,4.16,4.23,2.58,620.0,Very Good,E,VVS1
1.21,62.5,55.0,6.79,6.8,4.25,8020.0,Ideal,G,VS1
0.32,63.0,57.0,4.35,4.32,2.73,720.0,Ideal,H,VS1
0.52,61.8,55.0,5.19,5.17,3.2,1815.0,Ideal,E,VS2
0.32,60.2,58.0,4.43,4.4,2.66,756.0,Premium,D,SI1
1.28,61.8,57.0,7.02,6.97,4.32,7109.0,Ideal,H,SI1
0.51,60.1,56.0,5.22,5.24,3.14,1813.0,Ideal,G,VVS2
1.76,62.0,58.0,7.76,7.72,4.8,10043.0,Premium,I,SI2
0.9,64.2,60.0,6.02,6.09,3.89,3437.0,Very Good,G,SI2
0.32,61.6,55.0,4.41,4.42,2.72,945.0,Ideal,F,VVS2
0.56,61.8,55.0,5.28,5.37,3.29,1712.0,Ideal,G,VS1
0.7,62.0,54.1,5.7,5.73,3.55,2240.0,Ideal,I,VS2
0.54,63.0,57.0,5.23,5.18,3.28,1349.0,Premium,F,SI1
1.51,62.2,58.0,7.27,7.29,4.53,10693.0,Premium,F,SI1
0.4,62.7,57.0,4.7,4.68,2.94,945.0,Premium,F,SI1
0.26,62.7,55.0,4.07,4.1,2.56,635.0,Ideal,F,VVS1
1.0,61.4,61.0,6.41,6.36,3.92,4704.0,Premium,E,SI2
0.56,62.0,56.0,5.28,5.3,3.28,2202.0,Ideal,G,VVS1
0.74,61.3,58.0,5.8,5.84,3.57,3009.0,Very Good,E,SI1
1.02,62.1,59.0,6.38,6.43,3.98,5469.0,Premium,H,VS1
1.21,61.9,58.0,6.82,6.76,4.2,10245.0,Premium,F,VS1
1.5,61.7,60.0,7.37,7.27,4.52,11007.0,Fair,H,VS1
0.51,59.4,61.9,5.18,5.2,3.08,1376.0,Good,H,VS1
0.56,62.1,56.0,5.29,5.3,3.29,2510.0,Ideal,F,VVS1
0.76,60.7,58.0,5.9,5.93,3.59,3311.0,Premium,H,VVS1
0.32,62.3,56.0,4.35,4.37,2.72,672.0,Very Good,H,VVS1
1.3,62.6,57.0,6.92,6.95,4.34,6819.0,Very Good,I,VS1
0.92,63.0,57.0,6.17,6.21,3.9,4254.0,Very Good,E,SI1
1.01,61.1,58.0,6.43,6.47,3.94,9065.0,Very Good,F,VVS2
0.7,59.2,59.0,5.76,5.79,3.42,4198.0,Good,D,VVS1
0.5,62.1,58.0,5.04,5.07,3.14,1140.0,Ideal,H,SI1
1.43,62.8,58.0,7.08,7.13,4.46,8069.0,Very Good,H,SI1
1.14,60.9,56.0,6.8,6.73,4.12,5139.0,Premium,G,SI2
0.3,61.48,59.0,4.33,4.37,2.64,789.0,Premium,G,VVS1
0.33,61.0,56.0,4.47,4.45,2.72,1077.0,Ideal,D,VS1
0.94,62.4,58.0,6.22,6.27,3.9,6488.0,Ideal,G,VVS1
1.01,59.0,59.0,6.57,6.59,3.88,5600.0,Very Good,D,SI1
0.31,63.1,55.0,4.33,4.36,2.74,544.0,Good,E,SI1
1.26,63.3,57.0,6.88,6.93,4.37,8040.0,Very Good,G,VS2
0.9,62.2,58.0,6.18,6.13,3.83,3580.0,Premium,I,VS1
0.3,61.6,57.0,4.3,4.33,2.66,545.0,Ideal,G,VS2
1.0,63.3,58.0,6.39,6.27,4.01,6048.0,Very Good,G,VS2
0.51,60.2,58.0,5.24,5.2,3.14,2027.0,Premium,G,VVS1
0.31,61.9,56.0,4.34,4.38,2.7,542.0,Ideal,G,VS1
1.31,61.2,58.0,7.01,7.05,4.3,6917.0,Very Good,I,VS2
0.3,62.9,56.0,4.31,4.24,2.69,675.0,Ideal,E,SI1
0.71,60.7,58.0,5.73,5.81,3.5,3217.0,Very Good,E,VS2
2.04,59.3,61.0,8.3,8.25,4.91,8408.0,Premium,I,I1
0.5,61.4,60.0,5.13,5.17,3.16,1395.0,Premium,F,VS2
0.74,61.9,54.0,5.8,5.84,3.6,3402.0,Ideal,G,VVS1
0.23,61.1,60.0,4.01,3.95,2.43,680.0,Premium,E,VVS1
0.7,62.5,54.0,5.69,5.74,3.57,2276.0,Ideal,I,VVS2
1.51,62.7,56.0,7.32,7.38,4.61,9694.0,Ideal,H,SI1
1.2,61.9,57.0,6.8,6.87,4.23,5071.0,Ideal,J,SI1
0.3,63.8,57.0,4.24,4.26,2.71,684.0,Good,G,VVS2
0.78,62.3,57.0,5.86,5.85,3.65,2469.0,Premium,F,SI1
1.5,60.8,59.0,7.34,7.36,4.47,10291.0,Premium,H,VS2
0.57,61.9,54.8,5.3,5.36,3.3,2339.0,Ideal,F,VVS1
0.51,62.6,56.0,5.1,5.13,3.2,1920.0,Ideal,H,IF
1.0,61.5,59.0,6.47,6.44,3.97,4144.0,Premium,F,SI2
1.03,62.5,59.0,6.42,6.44,4.02,6072.0,Premium,E,VS2
0.31,62.7,58.0,4.34,4.31,2.71,558.0,Premium,H,SI1
1.11,62.7,56.0,6.65,6.59,4.15,5386.0,Ideal,H,SI1
0.35,63.2,57.0,4.51,4.48,2.84,647.0,Very Good,H,SI1
1.03,63.1,56.0,6.43,6.38,4.04,3288.0,Very Good,H,SI2
1.26,62.2,57.0,6.86,6.9,4.28,5736.0,Very Good,H,SI2
0.32,63.9,55.0,4.34,4.36,2.78,432.0,Good,I,SI1
0.78,61.5,55.0,5.92,5.97,3.66,3472.0,Very Good,G,VS1
1.04,61.8,58.0,6.47,6.51,4.01,7953.0,Premium,G,VVS2
1.0,61.4,62.0,6.32,6.36,3.89,4851.0,Very Good,F,SI1
1.53,62.0,56.0,7.39,7.47,4.61,11267.0,Very Good,F,SI1
0.41,62.9,59.0,4.72,4.76,2.98,1367.0,Very Good,E,VVS1
0.35,62.5,55.0,4.52,4.5,2.82,984.0,Ideal,E,VS2
0.26,61.6,57.0,4.13,4.18,2.56,597.0,Ideal,E,VVS2
1.02,61.5,56.0,6.47,6.51,3.99,4633.0,Very Good,D,SI2
0.97,62.0,60.0,6.25,6.29,3.89,4721.0,Premium,D,SI1
0.31,63.9,57.0,4.28,4.33,2.75,462.0,Good,D,SI2
1.06,62.1,58.0,6.5,6.52,4.04,5142.0,Premium,F,SI1
0.39,61.7,55.0,4.68,4.72,2.9,1154.0,Ideal,G,IF
1.35,62.2,56.0,7.02,7.06,4.38,6088.0,Very Good,H,SI2
0.33,62.1,58.0,4.4,4.43,2.74,868.0,Premium,G,VVS1
0.3,61.9,59.0,4.32,4.3,2.67,776.0,Premium,G,VS1
1.05,60.3,57.0,6.57,6.63,3.98,5697.0,Ideal,I,VS2
0.57,62.1,57.0,5.33,5.29,3.3,1097.0,Premium,I,SI2
0.38,61.2,56.0,4.67,4.71,2.87,740.0,Very Good,E,VS2
0.31,62.5,54.0,4.33,4.37,2.72,720.0,Ideal,E,VS2
0.63,61.2,53.0,5.55,5.6,3.41,3832.0,Ideal,D,IF
1.03,62.4,55.6,6.44,6.49,4.02,9290.0,Ideal,F,VVS2
0.7,60.3,56.0,5.77,5.82,3.49,3524.0,Ideal,H,VVS1
0.31,61.8,55.0,4.37,4.33,2.69,942.0,Ideal,D,VS2
0.95,63.5,58.0,6.19,6.16,3.92,3378.0,Very Good,I,SI1
0.39,63.4,57.0,4.62,4.65,2.94,894.0,Good,G,VVS2
0.34,61.5,55.0,4.49,4.52,2.77,540.0,Ideal,G,SI1
0.71,61.5,57.0,5.7,5.75,3.52,2654.0,Ideal,E,SI1
0.24,62.2,58.0,3.95,3.99,2.47,419.0,Very Good,D,VS1
1.06,61.9,59.0,6.5,6.52,4.03,4372.0,Premium,I,SI1
0.32,61.5,60.0,4.4,4.42,2.71,561.0,Premium,G,VS2
1.51,60.6,58.0,7.42,7.36,4.48,10411.0,Premium,H,VS2
1.7,58.2,62.0,7.86,7.81,4.56,10860.0,Premium,E,SI1
0.51,63.4,55.0,5.06,5.03,3.2,1443.0,Very Good,G,VS2
0.4,63.2,56.0,4.73,4.7,2.98,765.0,Very Good,G,SI2
0.9,61.8,57.0,6.2,6.13,3.81,2634.0,Ideal,F,I1
1.2,61.5,56.0,6.79,6.84,4.19,7877.0,Ideal,I,VVS2
0.4,60.9,60.0,4.74,4.78,2.9,689.0,Premium,D,SI1
0.56,60.0,57.0,5.34,5.39,3.22,1627.0,Very Good,F,VS2
0.41,60.5,57.0,4.81,4.85,2.92,744.0,Ideal,D,SI1
1.07,62.5,56.0,6.6,6.52,4.1,5764.0,Premium,H,VS1
0.29,61.9,56.0,4.27,4.3,2.65,541.0,Very Good,G,VVS2
0.35,61.3,54.0,4.58,4.63,2.83,741.0,Ideal,G,VS1
0.71,58.1,58.0,5.92,5.88,3.43,3347.0,Premium,F,VVS1
