carat,depth,table,x,y,z,price,cut,color,clarity
0.7,63.160000000000004,61.0,5.62,5.47,3.64,2352.0,Fair,E,VS2
0.5,59.1,58.0,5.23,5.19,3.08,1286.0,Premium,F,SI1
0.51,62.0,56.0,5.11,5.14,3.18,1595.0,Ideal,F,VS2
0.26,62.5,56.0,4.11,4.08,2.56,769.0,Ideal,D,VVS2
0.77,62.0,56.0,5.92,5.86,3.65,2107.0,Ideal,F,SI2
0.36,62.4,55.0,4.59,4.61,2.87,852.0,Ideal,E,VS1
0.31,61.3,55.0,4.38,4.43,2.7,914.0,Ideal,F,IF
0.41,62.1,58.0,4.78,4.76,2.96,1061.0,Premium,I,VVS2
1.02,61.5,59.0,6.4,6.45,3.95,5250.0,Premium,G,VS2
1.57,61.3,59.0,7.44,7.47,4.57,8595.0,Premium,J,VS1
0.31,61.9,55.0,4.35,4.38,2.7,891.0,Ideal,G,IF
1.11,61.4,58.0,6.63,6.66,4.08,5938.0,Ideal,E,SI2
1.22,62.5,56.0,6.85,6.81,4.27,6518.0,Ideal,F,SI2
0.45,61.8,57.0,4.9,4.94,3.04,1105.0,Ideal,G,VVS2
0.51,61.4,56.0,5.15,5.17,3.17,1377.0,Ideal,E,SI1
0.3,62.6,57.0,4.25,4.34,2.69,447.0,Very Good,G,SI1
1.05,61.6,57.0,6.51,6.54,4.02,5197.0,Very Good,G,SI1
0.71,59.6,56.0,5.84,5.88,3.49,2994.0,Very Good,F,VS2
0.4,62.9,56.0,4.69,4.72,2.96,954.0,Very Good,H,VVS1
0.9,62.0,56.0,6.16,6.23,3.84,3537.0,Ideal,I,SI1
0.5,61.9,56.0,5.09,5.12,3.16,2003.0,Very Good,F,VVS2
1.01,63.7,55.0,6.37,6.32,4.04,4072.0,Good,H,SI2
0.95,62.4,57.0,6.25,6.29,3.91,3365.0,Very Good,J,VS1
0.33,61.7,60.0,4.4,4.45,2.73,723.0,Premium,E,VS2
0.57,61.9,57.0,5.31,5.35,3.3,2217.0,Ideal,G,VVS1
0.4,62.0,54.0,4.74,4.77,2.95,1053.0,Ideal,E,VS1
0.4,62.4,57.0,4.7,4.73,2.94,917.0,Ideal,G,VVS2
0.57,60.9,56.0,5.38,5.36,3.27,2052.0,Ideal,H,VVS1
1.2,60.6,58.0,6.82,6.88,4.15,6547.0,Premium,H,VS2
0.9,62.4,59.0,6.12,6.16,3.83,3519.0,Very Good,F,SI2
1.01,65.9,54.0,6.18,6.27,4.1,7001.0,Good,F,VVS2
0.34,61.7,55.0,4.49,4.52,2.78,784.0,Ideal,F,VVS2
0.71,62.8,61.0,5.64,5.59,3.53,2215.0,Premium,G,SI1
0.54,61.6,55.0,5.25,5.27,3.24,2307.0,Ideal,D,VS2
1.14,62.3,59.0,6.69,6.64,4.15,5291.0,Premium,I,VS1
1.01,61.5,56.0,6.46,6.39,3.95,4805.0,Premium,D,SI2
0.4,62.4,56.0,4.73,4.7,2.94,1050.0,Ideal,I,IF
1.51,62.6,53.0,7.4,7.32,4.61,10147.0,Ideal,E,SI2
0.33,61.7,55.0,4.45,4.48,2.75,795.0,Very Good,H,IF
0.38,60.0,57.0,4.75,4.79,2.86,975.0,Very Good,H,VVS1
1.02,60.18000000000001,61.0,6.75,6.68,3.89,3770.0,Good,H,SI2
0.63,59.9,57.0,5.57,5.62,3.35,2241.0,Very Good,G,VS1
0.57,63.0,59.0,5.29,5.25,3.32,1778.0,Premium,E,VS2
0.54,61.3,56.0,5.28,5.23,3.22,2087.0,Ideal,G,VVS1
1.76,61.2,55.0,7.76,7.79,4.76,9540.0,Ideal,I,SI2
0.32,61.9,59.0,4.36,4.39,2.71,561.0,Premium,E,SI1
1.52,62.0,62.0,7.2,7.13,4.44,8810.0,Premium,E,SI2
0.31,61.9,56.0,4.32,4.37,2.69,636.0,Very Good,E,VS1
1.03,62.1,55.0,6.46,6.51,4.03,4221.0,Ideal,J,SI1
0.27,61.8,56.0,4.15,4.17,2.57,682.0,Very Good,F,VVS1
1.57,67.3,66.0,7.85,5.75,3.87,8133.0,Fair,H,VS1
1.0,61.8,59.0,6.33,6.38,3.93,4712.0,Very Good,F,SI1
1.2,62.8,57.0,6.75,6.79,4.25,7072.0,Ideal,H,VS2
0.78,62.1,54.0,5.92,5.94,3.68,3159.0,Ideal,E,VS2
0.93,61.8,59.0,6.23,6.27,3.86,3816.0,Premium,H,SI1
0.51,61.9,56.0,5.11,5.14,3.17,1668.0,Ideal,G,VS1
0.26,60.9,57.0,4.13,4.11,2.51,580.0,Ideal,F,VS1
1.01,63.6,58.0,6.29,6.35,4.02,4195.0,Good,G,SI1
0.72,62.9,54.0,5.72,5.76,3.61,2567.0,Very Good,E,SI1
0.59,62.3,55.0,5.41,5.38,3.36,1572.0,Ideal,D,SI2
0.31,61.7,55.0,4.37,4.4,2.71,433.0,Very Good,G,SI2
0.7,62.9,56.0,5.66,5.6,3.54,2100.0,Ideal,E,SI2
0.5,62.0,58.0,5.09,5.14,3.17,1755.0,Ideal,E,VS1
1.19,61.3,59.0,6.84,6.79,4.18,5464.0,Premium,I,SI1
0.73,61.6,59.0,5.77,5.78,3.56,2760.0,Very Good,E,SI1
0.32,62.5,58.0,4.38,4.33,2.72,530.0,Premium,D,SI2
0.45,61.8,55.0,4.92,4.95,3.05,1833.0,Ideal,F,VVS1
0.72,62.1,59.0,5.66,5.73,3.54,2015.0,Very Good,G,SI2
0.7,62.4,58.0,5.62,5.67,3.52,1971.0,Very Good,I,VS1
0.35,63.3,57.0,4.53,4.51,2.86,827.0,Very Good,D,SI1
0.36,62.0,54.0,4.59,4.61,2.85,783.0,Ideal,H,VVS1
1.25,61.5,58.0,6.88,6.93,4.25,9282.0,Ideal,G,VS2
0.35,61.46,56.0,4.46,4.5,2.84,522.0,Good,G,SI1
0.54,60.3,58.0,5.32,5.26,3.19,2041.0,Premium,E,VS1
0.4,61.760000000000005,55.0,4.73,4.75,2.93,725.0,Ideal,H,VS2
0.32,63.1,57.0,4.38,4.37,2.76,756.0,Very Good,D,SI1
0.24,61.5,58.0,4.02,4.05,2.48,419.0,Very Good,E,VS2
1.5,62.6,56.0,7.27,7.3,4.56,10777.0,Ideal,E,SI1
0.32,61.9,56.0,4.4,4.42,2.73,1095.0,Ideal,E,IF
0.74,61.7,57.0,5.78,5.82,3.58,2501.0,Ideal,E,SI2
1.51,65.6,54.0,7.28,7.1,4.72,4167.0,Fair,G,I1
1.16,59.9,57.0,6.85,6.93,4.13,10368.0,Ideal,G,IF
0.7,60.4,62.0,5.73,5.76,3.47,3463.0,Good,D,VS1
0.5,62.4,54.0,5.11,5.09,3.18,2346.0,Ideal,E,VVS2
0.5,62.8,57.0,5.05,5.07,3.18,1764.0,Very Good,G,VVS2
0.71,61.5,56.0,5.76,5.69,3.52,2633.0,Ideal,F,SI1
1.02,60.0,57.0,6.53,6.57,3.93,4373.0,Very Good,F,SI2
0.8,61.9,56.0,5.91,5.95,3.67,6004.0,Ideal,D,VVS2
1.02,61.0,56.0,6.54,6.5,3.98,7654.0,Ideal,F,VS1
1.09,60.6,57.0,6.62,6.7,4.05,8364.0,Ideal,G,VVS2
0.31,60.6,57.0,4.38,4.4,2.66,816.0,Ideal,G,VVS1
1.08,60.3,60.0,6.67,6.62,4.01,4757.0,Ideal,I,SI1
1.19,62.7,56.0,6.76,6.7,4.22,5802.0,Premium,H,SI1
1.0,60.7,59.0,6.45,6.41,3.9,3427.0,Premium,G,SI2
0.3,61.42,56.0,4.3,4.34,2.69,857.0,Ideal,F,VVS1
1.26,61.9,56.0,6.92,6.98,4.3,7711.0,Ideal,G,SI1
1.03,61.6,55.0,6.48,6.52,4.0,5518.0,Ideal,G,SI1
0.31,61.8,55.0,4.4,4.37,2.71,872.0,Ideal,E,VS2
0.9,62.0,57.0,6.1,6.16,3.8,4155.0,Very Good,H,VS2
0.52,63.1,57.0,5.09,5.14,3.23,1111.0,Good,H,SI1
0.93,60.8,59.0,6.35,6.28,3.84,3594.0,Premium,G,SI2
0.29,60.6,55.0,4.33,4.35,2.63,619.0,Ideal,E,VS1
0.79,61.8,60.0,5.92,5.96,3.67,2296.0,Very Good,I,SI1
0.52,61.7,55.0,5.19,5.22,3.21,1911.0,Ideal,G,VVS2
1.04,61.4,56.0,6.52,6.58,4.02,5663.0,Ideal,F,SI1
0.9,58.9,61.0,6.27,6.36,3.72,3734.0,Good,H,SI1
0.4,62.8,59.0,4.67,4.63,2.92,1125.0,Premium,E,VS1
1.01,63.1,60.0,6.35,6.39,4.02,6999.0,Good,D,VS2
1.13,64.0,58.0,6.52,6.58,4.19,3952.0,Good,F,SI2
0.24,62.4,54.0,3.96,3.99,2.48,608.0,Very Good,E,VVS2
1.03,59.5,57.0,6.6,6.62,3.93,7477.0,Ideal,E,VS1
0.32,61.5,55.0,4.4,4.44,2.72,660.0,Ideal,F,VS2
0.71,61.7,59.0,5.72,5.78,3.55,2448.0,Very Good,G,SI1
0.83,61.8,56.0,6.0,6.03,3.72,3774.0,Very Good,I,VVS1
0.31,61.7,57.0,4.34,4.38,2.69,816.0,Ideal,G,VVS1
0.31,61.2,55.0,4.4,4.42,2.7,891.0,Ideal,G,IF
1.04,63.2,58.0,6.45,6.42,4.07,4911.0,Very Good,H,VS2
0.56,61.4,62.0,5.34,5.28,3.26,1736.0,Good,E,VS2
0.73,64.1,58.8,5.63,5.67,3.62,2673.0,Good,H,VS1
1.3,61.8,59.0,6.99,6.95,4.31,5438.0,Premium,J,SI1
0.64,61.8,54.0,5.54,5.56,3.43,4084.0,Ideal,D,VVS1
0.31,61.9,54.0,4.38,4.34,2.7,628.0,Ideal,I,VS1
1.01,63.0,60.0,6.36,6.33,4.0,4642.0,Premium,H,SI1
1.31,62.5,58.0,6.97,6.94,4.35,7459.0,Premium,H,VS2
0.51,61.6,55.0,5.17,5.19,3.19,1668.0,Ideal,H,VS1
0.76,64.1,59.0,5.75,5.73,3.68,2016.0,Good,I,SI1
0.72,61.4,57.0,5.75,5.79,3.54,2462.0,Very Good,H,VS2
1.31,62.8,57.0,6.98,6.9,4.36,5759.0,Premium,I,VS1
0.41,61.0,59.0,4.78,4.82,2.93,755.0,Premium,E,SI1
1.01,63.7,58.0,6.32,6.36,4.04,4666.0,Good,E,SI2
0.41,60.8,56.0,4.76,4.79,2.92,1007.0,Ideal,F,VS1
1.05,60.4,54.0,6.6,6.65,4.0,9000.0,Ideal,G,VVS2
0.24,62.0,56.0,4.0,4.01,2.48,432.0,Ideal,I,VS1
1.05,60.2,57.0,6.6,6.65,3.99,5347.0,Ideal,I,VS2
0.31,60.6,60.0,4.34,4.38,2.64,625.0,Premium,H,VVS2
0.37,61.4,55.0,4.67,4.71,2.88,936.0,Ideal,G,VVS1
1.02,65.0,59.0,6.34,6.24,4.08,3119.0,Fair,J,SI2
0.52,61.3,56.0,5.21,5.22,3.2,2550.0,Ideal,D,VS1
0.59,61.7,59.0,5.37,5.36,3.31,2494.0,Very Good,E,VVS2
0.59,61.2,60.0,5.42,5.37,3.3,1572.0,Premium,D,SI2
1.19,62.4,59.0,6.79,6.73,4.22,7277.0,Premium,H,VS1
0.31,61.2,55.0,4.36,4.46,2.7,734.0,Ideal,D,VS2
0.32,61.7,58.0,4.41,4.37,2.71,720.0,Premium,H,VS1
1.5,61.9,59.0,7.26,7.32,4.51,11717.0,Very Good,E,SI1
0.93,62.3,57.0,6.2,6.22,3.87,3101.0,Ideal,I,SI2
0.92,63.7,57.0,6.12,6.21,3.93,3707.0,Very Good,D,SI2
0.85,62.1,56.0,6.05,6.1,3.77,3766.0,Ideal,G,SI1
1.3,61.3,59.0,6.97,7.03,4.29,8915.0,Ideal,H,VS1
1.08,62.4,55.0,6.53,6.57,4.09,6856.0,Ideal,H,VVS2
0.76,61.7,56.0,5.85,5.88,3.62,2026.0,Ideal,J,VS2
1.33,62.0,56.0,7.05,7.01,4.36,4698.0,Fair,F,I1
0.54,59.6,59.0,5.34,5.3,3.17,1574.0,Ideal,G,SI1
1.52,59.7,55.0,7.45,7.42,4.44,11681.0,Very Good,H,VS2
0.31,61.3,55.0,4.37,4.4,2.69,778.0,Very Good,H,IF
1.62,59.6,59.0,7.59,7.67,4.55,11427.0,Very Good,H,VS2
1.14,61.6,57.0,6.7,6.75,4.14,5003.0,Ideal,H,SI1
0.44,62.3,59.0,4.82,4.87,3.02,965.0,Premium,G,VS1
0.55,61.2,55.0,5.28,5.3,3.24,1580.0,Ideal,F,VS2
1.03,63.0,59.0,6.44,6.39,4.04,5653.0,Premium,D,SI1
0.7,61.4,55.0,5.72,5.75,3.53,2107.0,Ideal,J,VS1
0.32,62.4,56.0,4.42,4.4,2.75,936.0,Ideal,G,VVS2
0.39,61.8,54.0,4.69,4.73,2.91,988.0,Ideal,D,VS1
1.01,63.3,58.0,6.29,6.35,4.0,4149.0,Good,E,SI2
1.01,63.4,55.0,6.34,6.41,4.04,6843.0,Good,G,VVS2
0.96,61.9,62.0,6.39,6.35,3.86,4480.0,Premium,F,SI1
0.9,65.9,60.0,5.99,5.96,3.94,3500.0,Fair,H,VS1
0.64,60.8,56.0,5.57,5.61,3.4,1125.0,Ideal,H,SI2
0.3,61.4,56.0,4.33,4.36,2.67,621.0,Ideal,E,VS2
0.32,63.1,57.0,4.34,4.37,2.75,561.0,Good,H,VS1
1.34,62.1,57.0,7.0,7.05,4.36,8094.0,Ideal,H,VS2
0.71,59.9,56.0,5.86,5.8,3.49,2704.0,Ideal,E,SI1
0.4,63.3,57.0,4.71,4.68,2.97,924.0,Very Good,D,SI1
0.7,60.7,58.0,5.74,5.8,3.5,2141.0,Very Good,G,SI2
0.86,59.7,59.0,6.14,6.23,3.69,3228.0,Very Good,H,SI1
0.83,61.5,53.0,6.09,6.07,3.74,3933.0,Ideal,D,SI1
0.56,61.2,56.0,5.3,5.35,3.26,1963.0,Ideal,D,VS2
0.71,63.0,57.0,5.68,5.72,3.59,3354.0,Ideal,H,IF
1.09,61.4,58.0,6.61,6.69,4.08,4640.0,Very Good,I,SI1
1.06,60.8,59.0,6.55,6.58,3.99,5205.0,Premium,H,VS2
0.42,61.4,56.0,4.81,4.83,2.96,1179.0,Ideal,G,VVS1
0.91,60.4,61.0,6.28,6.21,3.77,3376.0,Premium,G,SI2
2.22,61.2,63.0,8.33,8.23,5.07,10662.0,Very Good,J,SI2
1.02,62.7,57.0,6.35,6.44,4.01,4585.0,Ideal,E,SI2
0.74,61.7,55.0,5.85,5.79,3.59,3746.0,Ideal,D,VS1
1.21,62.1,56.0,6.92,6.76,4.25,5421.0,Premium,I,SI1
1.7,58.2,64.0,7.89,7.85,4.58,11180.0,Good,G,SI1
1.01,62.2,54.0,6.41,6.48,4.01,8104.0,Ideal,G,VVS2
0.72,62.6,56.0,5.7,5.73,3.58,2907.0,Ideal,E,SI1
1.04,61.8,55.0,6.5,6.54,4.03,5242.0,Ideal,I,VS2
0.52,63.5,58.0,5.08,5.13,3.24,1572.0,Very Good,H,VS1
0.71,62.1,57.0,5.71,5.63,3.52,2587.0,Ideal,G,VS2
0.41,60.7,59.0,4.77,4.79,2.9,964.0,Premium,E,VS1
0.72,63.0,56.0,5.72,5.67,3.59,1875.0,Premium,J,VS1
0.32,62.2,54.0,4.37,4.41,2.73,814.0,Ideal,H,IF
0.65,57.7,60.0,5.69,5.74,3.3,3025.0,Very Good,D,VVS2
1.71,61.279999999999994,58.0,7.59,7.54,4.74,8896.0,Very Good,I,SI2
0.81,61.7,57.0,5.99,5.94,3.68,2482.0,Premium,G,SI2
1.25,59.0,61.0,7.01,7.06,4.15,6032.0,Good,F,SI2
0.38,62.0,55.0,4.64,4.68,2.89,1067.0,Ideal,D,VS1
1.07,62.5,56.0,6.52,6.55,4.08,6262.0,Very Good,H,VS1
0.5,60.7,57.0,5.2,5.15,3.14,2376.0,Ideal,D,VVS2
0.34,60.2,60.0,4.5,4.54,2.72,626.0,Very Good,D,SI1
0.5,61.4,57.0,5.1,5.16,3.15,1813.0,Very Good,G,VVS2
0.32,62.3,60.0,4.4,4.36,2.73,591.0,Premium,H,SI1
0.3,62.4,58.0,4.26,4.3,2.67,752.0,Premium,D,VVS2
1.16,61.5,54.0,6.78,6.75,4.16,5301.0,Ideal,G,SI2
0.76,62.6,56.0,5.86,5.9,3.68,2652.0,Very Good,G,SI1
0.5,62.5,59.0,5.03,4.99,3.13,1409.0,Premium,F,SI1
0.76,60.0,59.0,5.94,5.9,3.55,2399.0,Premium,E,SI2
0.33,62.1,59.0,4.39,4.44,2.74,666.0,Premium,F,VS2
0.71,63.4,57.0,5.71,5.67,3.61,2572.0,Very Good,I,VVS1
0.35,62.4,58.0,4.54,4.47,2.81,647.0,Premium,H,SI1
0.55,61.7,58.0,5.27,5.29,3.26,1417.0,Ideal,G,SI1
0.54,62.0,56.0,5.26,5.23,3.25,2041.0,Ideal,E,VS1
1.0,62.7,54.0,6.37,6.42,4.01,6349.0,Ideal,G,VS1
0.31,62.2,54.0,4.38,4.4,2.73,562.0,Ideal,G,VS2
0.5,61.2,56.0,5.13,5.17,3.15,1695.0,Ideal,F,VS1
0.35,62.4,57.0,4.47,4.5,2.8,487.0,Very Good,D,SI2
0.38,60.3,56.0,4.72,4.74,2.85,1867.0,Ideal,D,VVS1
0.35,61.6,56.0,4.53,4.55,2.79,966.0,Very Good,F,VVS1
0.27,61.2,54.0,4.2,4.23,2.58,464.0,Ideal,H,VS1
0.71,61.0,57.0,5.72,5.64,3.53,2270.0,Ideal,I,VS2
1.4,61.3,59.0,7.19,7.23,4.42,7644.0,Very Good,I,SI1
0.32,62.0,57.0,4.42,4.38,2.73,756.0,Ideal,D,SI1
1.09,62.2,59.0,6.46,6.49,4.03,4598.0,Very Good,D,SI2
1.02,61.0,59.0,6.58,6.47,3.98,5455.0,Premium,F,SI1
0.77,60.4,58.0,6.0,5.88,3.59,2975.0,Premium,E,SI1
0.78,63.7,55.9,5.82,5.85,3.72,2401.0,Very Good,G,SI2
0.71,60.9,56.0,5.77,5.83,3.53,3053.0,Ideal,E,VS2
1.37,62.0,59.0,7.08,7.12,4.4,9046.0,Very Good,H,VS1
1.5,61.3,59.0,7.38,7.33,4.51,5351.0,Premium,J,SI2
1.01,62.5,56.0,6.38,6.41,4.0,7941.0,Ideal,G,VVS2
0.43,60.5,59.0,4.88,4.91,2.96,679.0,Very Good,F,SI2
0.7,58.5,60.0,5.82,5.94,3.44,3028.0,Very Good,F,VVS2
0.41,61.7,57.0,4.75,4.78,2.94,899.0,Very Good,G,VS1
0.38,61.2,56.0,4.63,4.68,2.85,650.0,Ideal,H,SI1
0.5,61.1,57.0,5.13,5.15,3.14,2165.0,Ideal,E,VVS2
0.5,62.1,57.0,5.1,5.05,3.15,1629.0,Ideal,E,VS2
0.31,61.0,56.0,4.38,4.41,2.68,891.0,Ideal,G,IF
1.01,65.3,59.0,6.28,6.24,4.09,4317.0,Fair,F,SI2
0.97,62.7,57.0,6.31,6.28,3.95,4101.0,Ideal,G,SI2
0.51,62.9,58.0,5.07,5.11,3.2,2146.0,Ideal,G,IF
0.8,64.5,56.0,5.8,5.86,3.76,3273.0,Good,E,VS2
0.32,61.9,55.0,4.42,4.43,2.74,702.0,Ideal,E,VS2
0.6,61.1,58.0,5.41,5.45,3.32,2560.0,Premium,F,VVS2
1.05,59.4,62.0,6.66,6.58,3.93,3593.0,Premium,J,VS2
0.51,62.0,56.0,5.18,5.11,3.19,1443.0,Ideal,G,VS2
1.11,58.4,60.0,6.87,6.83,4.0,4842.0,Premium,H,SI1
0.48,62.6,55.0,5.0,5.07,3.15,1311.0,Very Good,F,VS2
1.56,62.1,55.0,7.45,7.41,4.62,5766.0,Ideal,J,SI2
0.31,61.5,54.0,4.36,4.39,2.69,789.0,Ideal,G,VVS1
0.31,62.3,54.0,4.37,4.33,2.71,732.0,Ideal,D,SI1
1.2,62.3,57.0,6.74,6.8,4.22,5736.0,Ideal,I,VS2
0.32,61.3,57.0,4.43,4.38,2.7,1020.0,Ideal,E,VVS1
1.51,61.9,56.0,7.31,7.36,4.54,10588.0,Ideal,E,SI2
1.21,61.7,58.0,6.73,6.78,4.17,8902.0,Good,E,VS1
0.9,58.3,61.0,6.24,6.29,3.65,4165.0,Good,E,SI1
0.9,60.1,56.0,6.3,6.35,3.8,4034.0,Ideal,E,SI1
1.52,63.3,58.0,7.31,7.25,4.61,10214.0,Very Good,E,SI2
1.03,62.0,55.0,6.46,6.5,4.02,5411.0,Ideal,E,SI1
1.05,62.2,56.0,6.49,6.56,4.06,5494.0,Very Good,E,SI1
0.4,62.6,58.0,4.71,4.68,2.94,1035.0,Premium,H,VS1
1.1,62.6,56.0,6.65,6.57,4.14,4620.0,Ideal,H,SI2
0.41,59.9,59.0,4.82,4.86,2.9,827.0,Very Good,G,VS2
0.37,60.5,59.0,4.62,4.67,2.81,696.0,Premium,F,VS2
0.4,62.5,57.0,4.74,4.7,2.95,907.0,Ideal,E,SI1
0.51,62.7,57.0,5.12,5.05,3.19,1546.0,Ideal,G,VS2
0.38,60.9,58.0,4.71,4.68,2.86,998.0,Premium,F,VS1
0.53,61.5,54.0,5.23,5.25,3.22,3323.0,Ideal,E,VVS1
1.11,60.0,61.0,6.66,6.71,4.01,4170.0,Very Good,E,SI2
0.32,61.9,54.0,4.42,4.46,2.75,983.0,Very Good,D,VVS1
0.6,62.9,59.0,5.34,5.38,3.37,2085.0,Very Good,E,VS2
1.02,62.6,57.0,6.47,6.41,4.03,11605.0,Ideal,E,IF
0.41,62.9,56.0,4.71,4.73,2.97,755.0,Very Good,F,SI1
0.28,62.0,55.0,4.2,4.25,2.62,382.0,Very Good,G,SI1
0.71,62.7,59.0,5.64,5.69,3.55,3670.0,Very Good,D,VVS2
1.03,60.2,55.0,6.53,6.59,3.95,3903.0,Very Good,F,SI2
0.83,61.2,59.0,6.03,6.06,3.7,2444.0,Ideal,I,SI2
0.71,62.5,56.0,5.7,5.73,3.57,2487.0,Ideal,D,SI2
0.71,60.7,60.0,5.73,5.76,3.49,2266.0,Very Good,H,SI1
1.37,64.1,58.0,6.92,6.9,4.43,5449.0,Good,I,VS2
1.54,61.8,57.0,7.43,7.35,4.57,6095.0,Ideal,H,SI2
1.12,62.8,57.0,6.61,6.64,4.16,7589.0,Very Good,E,VS2
0.31,61.5,54.0,4.39,4.36,2.69,907.0,Ideal,H,VVS1
0.36,61.8,55.0,4.58,4.61,2.84,800.0,Ideal,D,VS2
0.51,61.6,55.0,5.14,5.18,3.18,1870.0,Ideal,F,VS1
0.32,60.2,60.0,4.45,4.48,2.69,645.0,Very Good,H,VVS2
0.27,60.9,57.0,4.17,4.2,2.55,577.0,Ideal,F,VS2
0.23,61.3,58.0,3.93,3.97,2.42,530.0,Very Good,D,VVS2
1.0,58.7,59.0,6.5,6.58,3.84,4975.0,Very Good,E,SI2
0.36,61.2,55.0,4.59,4.62,2.81,475.0,Very Good,H,SI2
0.41,61.2,56.0,4.82,4.89,2.97,1144.0,Ideal,E,VS1
0.41,61.7,55.0,4.79,4.81,2.96,587.0,Ideal,J,VS2
1.01,62.6,55.0,6.44,6.38,4.01,4965.0,Ideal,H,SI1
0.36,62.1,57.0,4.54,4.58,2.83,568.0,Ideal,I,VS1
0.36,61.4,56.0,4.57,4.61,2.82,1063.0,Ideal,F,IF
0.33,62.1,55.0,4.46,4.43,2.76,854.0,Ideal,G,VS1
0.78,59.4,62.0,6.02,6.07,3.59,3578.0,Good,E,SI1
0.54,61.1,60.0,5.24,5.2,3.19,1340.0,Premium,G,SI1
1.6,63.1,58.0,7.45,7.39,4.68,10078.0,Very Good,H,SI1
1.18,61.6,56.0,6.79,6.82,4.19,4153.0,Ideal,E,I1
1.21,61.8,56.0,6.84,6.86,4.23,10504.0,Ideal,F,VS1
1.02,62.8,58.0,6.37,6.43,4.02,4932.0,Very Good,H,SI1
1.51,65.0,59.0,6.99,7.07,4.57,8681.0,Fair,G,SI1
0.33,61.9,57.0,4.41,4.44,2.74,666.0,Ideal,H,VVS2
0.6,60.4,60.0,5.44,5.48,3.3,1896.0,Premium,D,SI1
1.21,61.1,60.0,6.91,6.86,4.21,5082.0,Premium,H,SI2
0.79,61.3,56.0,5.96,6.01,3.67,3163.0,Ideal,F,SI1
0.71,59.9,57.0,5.8,5.83,3.48,3540.0,Ideal,D,VS2
1.01,62.4,59.0,6.37,6.32,3.96,7466.0,Premium,G,VVS2
0.42,60.0,58.0,4.89,4.85,2.92,926.0,Premium,E,SI1
0.46,63.2,56.0,4.89,4.92,3.1,1205.0,Good,D,VS2
0.32,62.0,55.0,4.41,4.43,2.74,477.0,Very Good,G,SI1
1.22,61.7,56.0,6.87,6.93,4.26,5502.0,Ideal,H,SI2
0.93,61.9,57.0,6.21,6.25,3.86,3941.0,Ideal,F,SI2
1.15,60.5,56.0,6.83,6.8,4.13,4315.0,Ideal,H,SI2
1.2,62.4,57.0,6.73,6.67,4.18,6048.0,Premium,H,VS2
1.01,61.9,56.0,6.41,6.45,3.98,11442.0,Ideal,D,VVS2
1.21,61.5,58.0,6.86,6.79,4.2,6223.0,Premium,E,SI2
0.73,61.9,56.0,5.8,5.77,3.58,3189.0,Ideal,D,SI1
1.51,60.7,60.0,7.43,7.49,4.53,9979.0,Very Good,I,VS1
1.27,61.0,58.0,7.01,6.96,4.26,10389.0,Premium,G,VVS2
1.23,61.6,55.0,6.92,6.87,4.25,3168.0,Ideal,H,I1
0.3,62.9,55.0,4.3,4.32,2.71,684.0,Very Good,G,VVS2
0.25,62.4,55.0,4.03,4.06,2.52,633.0,Very Good,F,VVS2
1.2,61.7,56.0,6.82,6.76,4.19,4785.0,Very Good,I,SI1
0.8,62.9,60.0,5.89,5.87,3.7,3091.0,Premium,E,SI1
1.66,62.6,59.0,7.58,7.54,4.73,10062.0,Premium,J,VVS2
0.56,62.7,57.0,5.25,5.28,3.3,1753.0,Ideal,D,VS2
0.75,62.6,58.0,5.73,5.78,3.6,3084.0,Good,E,VS2
0.41,61.3,57.0,4.8,4.76,2.93,1061.0,Premium,G,VS2
1.01,60.4,59.0,6.57,6.52,3.95,4327.0,Premium,G,SI2
1.12,58.8,61.0,6.8,6.74,3.98,5547.0,Premium,E,SI1
0.58,61.5,58.0,5.35,5.41,3.31,1884.0,Premium,G,VS1
0.32,62.5,54.0,4.38,4.42,2.75,943.0,Ideal,F,IF
1.01,63.0,56.0,6.35,6.41,4.02,10800.0,Very Good,D,VVS2
0.25,62.9,58.0,4.01,4.03,2.53,576.0,Very Good,E,VVS1
0.46,61.4,56.0,4.97,4.99,3.06,990.0,Ideal,G,SI1
1.11,59.8,60.0,6.66,6.75,4.01,4456.0,Very Good,H,SI2
0.65,60.5,59.0,5.61,5.49,3.36,1828.0,Premium,E,SI1
0.72,61.7,55.0,5.77,5.8,3.57,3568.0,Ideal,D,SI1
0.82,61.1,60.0,6.02,5.96,3.66,3080.0,Premium,F,SI1
0.53,62.5,56.0,5.19,5.15,3.23,1412.0,Ideal,H,VS2
0.71,63.2,57.0,5.72,5.67,3.6,2516.0,Very Good,E,SI1
1.01,64.0,56.0,6.3,6.38,4.06,5166.0,Very Good,D,SI2
0.36,60.7,58.0,4.62,4.64,2.81,505.0,Ideal,G,SI2
0.34,61.9,57.0,4.48,4.44,2.76,995.0,Ideal,G,VVS2
0.33,63.0,58.0,4.42,4.4,2.78,610.0,Premium,H,SI1
0.51,62.9,57.0,5.1,5.09,3.2,1624.0,Ideal,E,SI1
0.41,62.0,56.0,4.77,4.81,2.97,1166.0,Very Good,H,VVS1
0.7,61.4,55.0,5.71,5.75,3.52,3360.0,Ideal,D,VS2
0.56,61.56,57.0,5.39,5.35,3.26,2318.0,Premium,F,VS2
0.32,62.3,57.0,4.37,4.39,2.73,505.0,Very Good,H,VS2
